id,name,language,tag,package,version,date_epoch,date
712,com.azure.resourcemanager:azure-resourcemanager-videoanalyzer:1.0.0-beta.5,java,azure-resourcemanager-videoanalyzer_1.0.0-beta.5,azure-resourcemanager-videoanalyzer,1.0.0-beta.5,1652431008,5/13/2022
713,com.azure.resourcemanager:azure-resourcemanager-eventgrid:1.2.0-beta.2,java,azure-resourcemanager-eventgrid_1.2.0-beta.2,azure-resourcemanager-eventgrid,1.2.0-beta.2,1652436966,5/13/2022
714,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/videoanalyzer/armvideoanalyzer@v0.4.2,go,sdk/resourcemanager/videoanalyzer/armvideoanalyzer/v0.4.2,sdk/resourcemanager/videoanalyzer/armvideoanalyzer,v0.4.2,1652435340,5/13/2022
715,com.azure.resourcemanager:azure-resourcemanager-securityinsights:1.0.0-beta.3,java,azure-resourcemanager-securityinsights_1.0.0-beta.3,azure-resourcemanager-securityinsights,1.0.0-beta.3,1652673611,5/16/2022
716,com.azure.resourcemanager:azure-resourcemanager-recoveryservicesbackup:1.0.0-beta.5,java,azure-resourcemanager-recoveryservicesbackup_1.0.0-beta.5,azure-resourcemanager-recoveryservicesbackup,1.0.0-beta.5,1652666166,5/16/2022
717,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/webpubsub/armwebpubsub@v1.0.0,go,sdk/resourcemanager/webpubsub/armwebpubsub/v1.0.0,sdk/resourcemanager/webpubsub/armwebpubsub,v1.0.0,1652708153,5/16/2022
718,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storage/armstorage@v1.0.0,go,sdk/resourcemanager/storage/armstorage/v1.0.0,sdk/resourcemanager/storage/armstorage,v1.0.0,1652704727,5/16/2022
719,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/signalr/armsignalr@v1.0.0,go,sdk/resourcemanager/signalr/armsignalr/v1.0.0,sdk/resourcemanager/signalr/armsignalr,v1.0.0,1652708145,5/16/2022
720,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armtemplatespecs@v1.0.0,go,sdk/resourcemanager/resources/armtemplatespecs/v1.0.0,sdk/resourcemanager/resources/armtemplatespecs,v1.0.0,1652711755,5/16/2022
721,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armsubscriptions@v1.0.0,go,sdk/resourcemanager/resources/armsubscriptions/v1.0.0,sdk/resourcemanager/resources/armsubscriptions,v1.0.0,1652707804,5/16/2022
722,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armresources@v1.0.0,go,sdk/resourcemanager/resources/armresources/v1.0.0,sdk/resourcemanager/resources/armresources,v1.0.0,1652673876,5/16/2022
723,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armmanagedapplications@v1.0.0,go,sdk/resourcemanager/resources/armmanagedapplications/v1.0.0,sdk/resourcemanager/resources/armmanagedapplications,v1.0.0,1652707792,5/16/2022
724,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armlocks@v1.0.0,go,sdk/resourcemanager/resources/armlocks/v1.0.0,sdk/resourcemanager/resources/armlocks,v1.0.0,1652707497,5/16/2022
725,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armfeatures@v1.0.0,go,sdk/resourcemanager/resources/armfeatures/v1.0.0,sdk/resourcemanager/resources/armfeatures,v1.0.0,1652706758,5/16/2022
726,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armchanges@v1.0.0,go,sdk/resourcemanager/resources/armchanges/v1.0.0,sdk/resourcemanager/resources/armchanges,v1.0.0,1652706774,5/16/2022
727,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/network/armnetwork@v1.0.0,go,sdk/resourcemanager/network/armnetwork/v1.0.0,sdk/resourcemanager/network/armnetwork,v1.0.0,1652705215,5/16/2022
728,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/keyvault/armkeyvault@v1.0.0,go,sdk/resourcemanager/keyvault/armkeyvault/v1.0.0,sdk/resourcemanager/keyvault/armkeyvault,v1.0.0,1652711633,5/16/2022
729,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/eventhub/armeventhub@v1.0.0,go,sdk/resourcemanager/eventhub/armeventhub/v1.0.0,sdk/resourcemanager/eventhub/armeventhub,v1.0.0,1652708171,5/16/2022
730,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice@v1.0.0,go,sdk/resourcemanager/containerservice/armcontainerservice/v1.0.0,sdk/resourcemanager/containerservice/armcontainerservice,v1.0.0,1652707480,5/16/2022
731,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute@v1.0.0,go,sdk/resourcemanager/compute/armcompute/v1.0.0,sdk/resourcemanager/compute/armcompute,v1.0.0,1652711455,5/16/2022
732,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/appservice/armappservice@v1.0.0,go,sdk/resourcemanager/appservice/armappservice/v1.0.0,sdk/resourcemanager/appservice/armappservice,v1.0.0,1652707490,5/16/2022
733,@azure/arm-datafactory@10.5.0,js,@azure/arm-datafactory_10.5.0,@azure/arm-datafactory,10.5.0,1652684181,5/16/2022
734,@azure/arm-recoveryservicesbackup@8.2.0,js,@azure/arm-recoveryservicesbackup_8.2.0,@azure/arm-recoveryservicesbackup,8.2.0,1652665500,5/16/2022
735,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/trafficmanager/armtrafficmanager@v1.0.0,go,sdk/resourcemanager/trafficmanager/armtrafficmanager/v1.0.0,sdk/resourcemanager/trafficmanager/armtrafficmanager,v1.0.0,1652780272,5/17/2022
736,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/support/armsupport@v1.0.0,go,sdk/resourcemanager/support/armsupport/v1.0.0,sdk/resourcemanager/support/armsupport,v1.0.0,1652780259,5/17/2022
737,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/subscription/armsubscription@v1.0.0,go,sdk/resourcemanager/subscription/armsubscription/v1.0.0,sdk/resourcemanager/subscription/armsubscription,v1.0.0,1652780255,5/17/2022
738,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagecache/armstoragecache@v1.0.0,go,sdk/resourcemanager/storagecache/armstoragecache/v1.0.0,sdk/resourcemanager/storagecache/armstoragecache,v1.0.0,1652759187,5/17/2022
739,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/solutions/armmanagedapplications@v1.0.0,go,sdk/resourcemanager/solutions/armmanagedapplications/v1.0.0,sdk/resourcemanager/solutions/armmanagedapplications,v1.0.0,1652780754,5/17/2022
740,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/servicebus/armservicebus@v1.0.0,go,sdk/resourcemanager/servicebus/armservicebus/v1.0.0,sdk/resourcemanager/servicebus/armservicebus,v1.0.0,1652759182,5/17/2022
741,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/serialconsole/armserialconsole@v1.0.0,go,sdk/resourcemanager/serialconsole/armserialconsole/v1.0.0,sdk/resourcemanager/serialconsole/armserialconsole,v1.0.0,1652780201,5/17/2022
742,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/securityinsights/armsecurityinsights@v1.0.0,go,sdk/resourcemanager/securityinsights/armsecurityinsights/v1.0.0,sdk/resourcemanager/securityinsights/armsecurityinsights,v1.0.0,1652780222,5/17/2022
743,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/search/armsearch@v1.0.0,go,sdk/resourcemanager/search/armsearch/v1.0.0,sdk/resourcemanager/search/armsearch,v1.0.0,1652780196,5/17/2022
744,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/redisenterprise/armredisenterprise@v1.0.0,go,sdk/resourcemanager/redisenterprise/armredisenterprise/v1.0.0,sdk/resourcemanager/redisenterprise/armredisenterprise,v1.0.0,1652780184,5/17/2022
745,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/redis/armredis@v1.0.0,go,sdk/resourcemanager/redis/armredis/v1.0.0,sdk/resourcemanager/redis/armredis,v1.0.0,1652780164,5/17/2022
746,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/recoveryservices/armrecoveryservicessiterecovery@v1.0.0,go,sdk/resourcemanager/recoveryservices/armrecoveryservicessiterecovery/v1.0.0,sdk/resourcemanager/recoveryservices/armrecoveryservicessiterecovery,v1.0.0,1652779779,5/17/2022
747,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/recoveryservices/armrecoveryservicesbackup@v1.0.0,go,sdk/resourcemanager/recoveryservices/armrecoveryservicesbackup/v1.0.0,sdk/resourcemanager/recoveryservices/armrecoveryservicesbackup,v1.0.0,1652779750,5/17/2022
748,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/recoveryservices/armrecoveryservices@v1.0.0,go,sdk/resourcemanager/recoveryservices/armrecoveryservices/v1.0.0,sdk/resourcemanager/recoveryservices/armrecoveryservices,v1.0.0,1652779759,5/17/2022
749,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/purview/armpurview@v1.0.0,go,sdk/resourcemanager/purview/armpurview/v1.0.0,sdk/resourcemanager/purview/armpurview,v1.0.0,1652759195,5/17/2022
750,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/providerhub/armproviderhub@v1.0.0,go,sdk/resourcemanager/providerhub/armproviderhub/v1.0.0,sdk/resourcemanager/providerhub/armproviderhub,v1.0.0,1652779668,5/17/2022
751,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/postgresql/armpostgresqlflexibleservers@v1.0.0,go,sdk/resourcemanager/postgresql/armpostgresqlflexibleservers/v1.0.0,sdk/resourcemanager/postgresql/armpostgresqlflexibleservers,v1.0.0,1652759213,5/17/2022
752,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/postgresql/armpostgresql@v1.0.0,go,sdk/resourcemanager/postgresql/armpostgresql/v1.0.0,sdk/resourcemanager/postgresql/armpostgresql,v1.0.0,1652758074,5/17/2022
753,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/operationalinsights/armoperationalinsights@v1.0.0,go,sdk/resourcemanager/operationalinsights/armoperationalinsights/v1.0.0,sdk/resourcemanager/operationalinsights/armoperationalinsights,v1.0.0,1652758079,5/17/2022
754,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/notificationhubs/armnotificationhubs@v1.0.0,go,sdk/resourcemanager/notificationhubs/armnotificationhubs/v1.0.0,sdk/resourcemanager/notificationhubs/armnotificationhubs,v1.0.0,1652779209,5/17/2022
755,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mysql/armmysqlflexibleservers@v1.0.0,go,sdk/resourcemanager/mysql/armmysqlflexibleservers/v1.0.0,sdk/resourcemanager/mysql/armmysqlflexibleservers,v1.0.0,1652779208,5/17/2022
756,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mysql/armmysql@v1.0.0,go,sdk/resourcemanager/mysql/armmysql/v1.0.0,sdk/resourcemanager/mysql/armmysql,v1.0.0,1652779221,5/17/2022
757,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mariadb/armmariadb@v1.0.0,go,sdk/resourcemanager/mariadb/armmariadb/v1.0.0,sdk/resourcemanager/mariadb/armmariadb,v1.0.0,1652777001,5/17/2022
758,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/kusto/armkusto@v1.0.0,go,sdk/resourcemanager/kusto/armkusto/v1.0.0,sdk/resourcemanager/kusto/armkusto,v1.0.0,1652776999,5/17/2022
759,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/iothub/armiothub@v1.0.0,go,sdk/resourcemanager/iothub/armiothub/v1.0.0,sdk/resourcemanager/iothub/armiothub,v1.0.0,1652776458,5/17/2022
760,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hdinsight/armhdinsight@v1.0.0,go,sdk/resourcemanager/hdinsight/armhdinsight/v1.0.0,sdk/resourcemanager/hdinsight/armhdinsight,v1.0.0,1652776498,5/17/2022
761,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/guestconfiguration/armguestconfiguration@v1.0.0,go,sdk/resourcemanager/guestconfiguration/armguestconfiguration/v1.0.0,sdk/resourcemanager/guestconfiguration/armguestconfiguration,v1.0.0,1652776501,5/17/2022
762,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/eventgrid/armeventgrid@v1.0.0,go,sdk/resourcemanager/eventgrid/armeventgrid/v1.0.0,sdk/resourcemanager/eventgrid/armeventgrid,v1.0.0,1652758076,5/17/2022
763,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/dns/armdns@v1.0.0,go,sdk/resourcemanager/dns/armdns/v1.0.0,sdk/resourcemanager/dns/armdns,v1.0.0,1652757538,5/17/2022
764,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/datalake-store/armdatalakestore@v1.0.0,go,sdk/resourcemanager/datalake-store/armdatalakestore/v1.0.0,sdk/resourcemanager/datalake-store/armdatalakestore,v1.0.0,1652762103,5/17/2022
765,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/datafactory/armdatafactory@v1.0.0,go,sdk/resourcemanager/datafactory/armdatafactory/v1.0.0,sdk/resourcemanager/datafactory/armdatafactory,v1.0.0,1652762226,5/17/2022
766,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cosmos/armcosmos@v1.0.0,go,sdk/resourcemanager/cosmos/armcosmos/v1.0.0,sdk/resourcemanager/cosmos/armcosmos,v1.0.0,1652757531,5/17/2022
767,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerinstance/armcontainerinstance@v1.0.0,go,sdk/resourcemanager/containerinstance/armcontainerinstance/v1.0.0,sdk/resourcemanager/containerinstance/armcontainerinstance,v1.0.0,1652760996,5/17/2022
768,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/communication/armcommunication@v1.0.0,go,sdk/resourcemanager/communication/armcommunication/v1.0.0,sdk/resourcemanager/communication/armcommunication,v1.0.0,1652783122,5/17/2022
769,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cognitiveservices/armcognitiveservices@v1.0.0,go,sdk/resourcemanager/cognitiveservices/armcognitiveservices/v1.0.0,sdk/resourcemanager/cognitiveservices/armcognitiveservices,v1.0.0,1652761004,5/17/2022
770,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/changeanalysis/armchangeanalysis@v1.0.0,go,sdk/resourcemanager/changeanalysis/armchangeanalysis/v1.0.0,sdk/resourcemanager/changeanalysis/armchangeanalysis,v1.0.0,1652782495,5/17/2022
771,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cdn/armcdn@v1.0.0,go,sdk/resourcemanager/cdn/armcdn/v1.0.0,sdk/resourcemanager/cdn/armcdn,v1.0.0,1652755685,5/17/2022
772,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/batch/armbatch@v1.0.0,go,sdk/resourcemanager/batch/armbatch/v1.0.0,sdk/resourcemanager/batch/armbatch,v1.0.0,1652760238,5/17/2022
773,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/baremetalinfrastructure/armbaremetalinfrastructure@v1.0.0,go,sdk/resourcemanager/baremetalinfrastructure/armbaremetalinfrastructure/v1.0.0,sdk/resourcemanager/baremetalinfrastructure/armbaremetalinfrastructure,v1.0.0,1652781727,5/17/2022
774,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/azurestackhci/armazurestackhci@v1.0.0,go,sdk/resourcemanager/azurestackhci/armazurestackhci/v1.0.0,sdk/resourcemanager/azurestackhci/armazurestackhci,v1.0.0,1652781220,5/17/2022
775,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/avs/armavs@v1.0.0,go,sdk/resourcemanager/avs/armavs/v1.0.0,sdk/resourcemanager/avs/armavs,v1.0.0,1652781221,5/17/2022
776,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/attestation/armattestation@v1.0.0,go,sdk/resourcemanager/attestation/armattestation/v1.0.0,sdk/resourcemanager/attestation/armattestation,v1.0.0,1652781204,5/17/2022
777,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/appplatform/armappplatform@v1.0.0,go,sdk/resourcemanager/appplatform/armappplatform/v1.0.0,sdk/resourcemanager/appplatform/armappplatform,v1.0.0,1652760189,5/17/2022
778,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/appconfiguration/armappconfiguration@v1.0.0,go,sdk/resourcemanager/appconfiguration/armappconfiguration/v1.0.0,sdk/resourcemanager/appconfiguration/armappconfiguration,v1.0.0,1652755693,5/17/2022
779,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/apimanagement/armapimanagement@v1.0.0,go,sdk/resourcemanager/apimanagement/armapimanagement/v1.0.0,sdk/resourcemanager/apimanagement/armapimanagement,v1.0.0,1652755703,5/17/2022
780,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/analysisservices/armanalysisservices@v1.0.0,go,sdk/resourcemanager/analysisservices/armanalysisservices/v1.0.0,sdk/resourcemanager/analysisservices/armanalysisservices,v1.0.0,1652781197,5/17/2022
781,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/advisor/armadvisor@v1.0.0,go,sdk/resourcemanager/advisor/armadvisor/v1.0.0,sdk/resourcemanager/advisor/armadvisor,v1.0.0,1652781170,5/17/2022
782,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/aad/armaad@v1.0.0,go,sdk/resourcemanager/aad/armaad/v1.0.0,sdk/resourcemanager/aad/armaad,v1.0.0,1652780275,5/17/2022
783,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/synapse/armsynapse@v0.5.0,go,sdk/resourcemanager/synapse/armsynapse/v0.5.0,sdk/resourcemanager/synapse/armsynapse,v0.5.0,1652780263,5/17/2022
784,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine@v0.5.0,go,sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine/v0.5.0,sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine,v0.5.0,1652780229,5/17/2022
785,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/sql/armsql@v0.6.0,go,sdk/resourcemanager/sql/armsql/v0.6.0,sdk/resourcemanager/sql/armsql,v0.6.0,1652757551,5/17/2022
786,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/security/armsecurity@v0.7.0,go,sdk/resourcemanager/security/armsecurity/v0.7.0,sdk/resourcemanager/security/armsecurity,v0.7.0,1652759823,5/17/2022
787,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/saas/armsaas@v0.5.0,go,sdk/resourcemanager/saas/armsaas/v0.5.0,sdk/resourcemanager/saas/armsaas,v0.5.0,1652780187,5/17/2022
788,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/quota/armquota@v0.5.0,go,sdk/resourcemanager/quota/armquota/v0.5.0,sdk/resourcemanager/quota/armquota,v0.5.0,1652779703,5/17/2022
789,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/portal/armportal@v0.5.0,go,sdk/resourcemanager/portal/armportal/v0.5.0,sdk/resourcemanager/portal/armportal,v0.5.0,1652779659,5/17/2022
790,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/policyinsights/armpolicyinsights@v0.5.0,go,sdk/resourcemanager/policyinsights/armpolicyinsights/v0.5.0,sdk/resourcemanager/policyinsights/armpolicyinsights,v0.5.0,1652779198,5/17/2022
791,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/operationsmanagement/armoperationsmanagement@v0.6.0,go,sdk/resourcemanager/operationsmanagement/armoperationsmanagement/v0.6.0,sdk/resourcemanager/operationsmanagement/armoperationsmanagement,v0.6.0,1652779206,5/17/2022
792,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/msi/armmsi@v0.6.0,go,sdk/resourcemanager/msi/armmsi/v0.6.0,sdk/resourcemanager/msi/armmsi,v0.6.0,1652757537,5/17/2022
793,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/monitor/armmonitor@v0.7.0,go,sdk/resourcemanager/monitor/armmonitor/v0.7.0,sdk/resourcemanager/monitor/armmonitor,v0.7.0,1652777013,5/17/2022
794,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/elastic/armelastic@v0.5.0,go,sdk/resourcemanager/elastic/armelastic/v0.5.0,sdk/resourcemanager/elastic/armelastic,v0.5.0,1652776499,5/17/2022
795,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/deviceupdate/armdeviceupdate@v0.5.0,go,sdk/resourcemanager/deviceupdate/armdeviceupdate/v0.5.0,sdk/resourcemanager/deviceupdate/armdeviceupdate,v0.5.0,1652776506,5/17/2022
796,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/deploymentmanager/armdeploymentmanager@v0.4.0,go,sdk/resourcemanager/deploymentmanager/armdeploymentmanager/v0.4.0,sdk/resourcemanager/deploymentmanager/armdeploymentmanager,v0.4.0,1652762095,5/17/2022
797,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/dashboard/armdashboard@v0.3.0,go,sdk/resourcemanager/dashboard/armdashboard/v0.3.0,sdk/resourcemanager/dashboard/armdashboard,v0.3.0,1652760989,5/17/2022
798,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerregistry/armcontainerregistry@v0.6.0,go,sdk/resourcemanager/containerregistry/armcontainerregistry/v0.6.0,sdk/resourcemanager/containerregistry/armcontainerregistry,v0.6.0,1652757523,5/17/2022
799,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/confidentialledger/armconfidentialledger@v0.5.0,go,sdk/resourcemanager/confidentialledger/armconfidentialledger/v0.5.0,sdk/resourcemanager/confidentialledger/armconfidentialledger,v0.5.0,1652783109,5/17/2022
800,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/chaos/armchaos@v0.5.0,go,sdk/resourcemanager/chaos/armchaos/v0.5.0,sdk/resourcemanager/chaos/armchaos,v0.5.0,1652783139,5/17/2022
801,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/botservice/armbotservice@v0.5.0,go,sdk/resourcemanager/botservice/armbotservice/v0.5.0,sdk/resourcemanager/botservice/armbotservice,v0.5.0,1652782500,5/17/2022
802,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/blueprint/armblueprint@v0.5.0,go,sdk/resourcemanager/blueprint/armblueprint/v0.5.0,sdk/resourcemanager/blueprint/armblueprint,v0.5.0,1652782390,5/17/2022
803,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/blockchain/armblockchain@v0.5.0,go,sdk/resourcemanager/blockchain/armblockchain/v0.5.0,sdk/resourcemanager/blockchain/armblockchain,v0.5.0,1652782033,5/17/2022
804,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/billing/armbilling@v0.5.0,go,sdk/resourcemanager/billing/armbilling/v0.5.0,sdk/resourcemanager/billing/armbilling,v0.5.0,1652760444,5/17/2022
805,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/azuredata/armazuredata@v0.5.0,go,sdk/resourcemanager/azuredata/armazuredata/v0.5.0,sdk/resourcemanager/azuredata/armazuredata,v0.5.0,1652781217,5/17/2022
806,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/azurearcdata/armazurearcdata@v0.5.0,go,sdk/resourcemanager/azurearcdata/armazurearcdata/v0.5.0,sdk/resourcemanager/azurearcdata/armazurearcdata,v0.5.0,1652781221,5/17/2022
807,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/automation/armautomation@v0.6.0,go,sdk/resourcemanager/automation/armautomation/v0.6.0,sdk/resourcemanager/automation/armautomation,v0.6.0,1652760219,5/17/2022
